"sp","x","y"
"Sphagnum lindbergii",-127768.982644671,-142016.516429282
"Sphagnum cuspidatum",-257984.372616308,-133264.9171996
"Sphagnum cuspidatum",-247988.729541233,-183118.440965205
"Sphagnum cuspidatum",-240091.228223226,-130965.34285005
"Sphagnum cuspidatum",-270217.091705602,-118692.277012336
"Sphagnum cuspidatum",-252413.681559349,-131122.822182059
"Sphagnum cuspidatum",-252413.681559349,-131122.822182059
"Sphagnum cuspidatum",-269549.075950957,-123848.138790793
"Sphagnum cuspidatum",-136341.73675855,-162204.051390281
"Sphagnum cuspidatum",-240424.189423174,-126450.041666332
"Sphagnum cuspidatum",-240424.189423174,-126450.041666332
"Sphagnum cuspidatum",-252413.681559349,-131122.822182059
"Sphagnum cuspidatum",-247988.729541233,-183118.440965205
"Sphagnum cuspidatum",-245333.110210052,-141432.834112499
"Sphagnum cuspidatum",-136700.515365374,-121866.647357304
"Sphagnum cuspidatum",-256718.270968181,-163058.530106444
"Sphagnum cuspidatum",-137512.754840807,-166525.354980228
"Sphagnum cuspidatum",-259651.248251896,-124794.733331349
"Sphagnum cuspidatum",-270217.091705602,-118692.277012336
"Sphagnum cuspidatum",-243481.158170617,-143045.120419273
"Sphagnum cuspidatum",-136341.73675855,-162204.051390281
"Sphagnum cuspidatum",-250140.094481185,-123300.976778847
"Sphagnum cuspidatum",-252413.681559349,-131122.822182059
"Sphagnum cuspidatum",-252413.681559349,-131122.822182059
"Sphagnum cuspidatum",-159226.587872568,-174474.18912971
"Sphagnum cuspidatum",-245333.110210052,-141432.834112499
"Sphagnum cuspidatum",-249674.483744137,-185545.118004696
"Sphagnum cuspidatum",-137512.754840807,-166525.354980228
"Sphagnum cuspidatum",-136341.73675855,-162204.051390281
"Sphagnum cuspidatum",-240424.189423174,-126450.041666332
"Sphagnum cuspidatum",-269549.075950957,-123848.138790793
"Sphagnum cuspidatum",-255850.650537685,-167191.327841515
"Sphagnum cuspidatum",-252413.681559349,-131122.822182059
"Sphagnum cuspidatum",-158764.573584223,-157117.398933699
"Sphagnum cuspidatum",-238417.730922474,-121288.920394036
"Sphagnum cuspidatum",-250140.094481185,-123300.976778847
"Sphagnum cuspidatum",-240091.228223226,-130965.34285005
"Sphagnum cuspidatum",-159055.263047471,-181116.56756498
"Sphagnum cuspidatum",-238663.045524384,-119926.336431168
"Sphagnum cuspidatum",-252413.681559349,-131122.822182059
"Sphagnum cuspidatum",-136341.73675855,-162204.051390281
"Sphagnum cuspidatum",-259048.285770516,-165902.627507722
"Sphagnum cuspidatum",-128102.271158148,-180432.956110434
"Sphagnum cuspidatum",-133385.275805706,-193080.286207764
"Sphagnum cuspidatum",-238417.730922474,-121288.920394036
"Sphagnum cuspidatum",-136341.73675855,-162204.051390281
"Sphagnum cuspidatum",-137512.754840807,-166525.354980228
"Sphagnum cuspidatum",-260051.336329092,-130509.095213935
"Sphagnum cuspidatum",-127768.982644671,-142016.516429282
"Sphagnum cuspidatum",-255486.525477306,-121938.907452246
"Sphagnum cuspidatum",-245333.110210052,-141432.834112499
"Sphagnum cuspidatum",-240424.189423174,-126450.041666332
"Sphagnum cuspidatum",-230916.650314477,-191051.221584005
"Sphagnum cuspidatum",-127768.982644671,-142016.516429282
"Sphagnum cuspidatum",-260051.336329092,-130509.095213935
"Sphagnum cuspidatum",-127768.982644671,-142016.516429282
"Sphagnum cuspidatum",-270217.091705602,-118692.277012336
"Sphagnum cuspidatum",-162643.82180768,-159386.310153503
"Sphagnum cuspidatum",-240424.189423174,-126450.041666332
"Sphagnum cuspidatum",-255486.525477306,-121938.907452246
"Sphagnum cuspidatum",-252413.681559349,-131122.822182059
"Sphagnum cuspidatum",-243552.725746719,-138308.739597557
"Sphagnum lindbergii",-127768.982644671,-142016.516429282
"Sphagnum cuspidatum",-247988.729541233,-183118.440965205
"Sphagnum cuspidatum",-127768.982644671,-142016.516429282
"Sphagnum cuspidatum",-250487.745252105,-137340.766379129
"Sphagnum cuspidatum",-249674.483744137,-185545.118004696
"Sphagnum cuspidatum",-159055.263047471,-181116.56756498
"Sphagnum cuspidatum",-239322.005811518,-120802.07316087
"Sphagnum cuspidatum",-250487.745252105,-137340.766379129
"Sphagnum cuspidatum",-249674.483744137,-185545.118004696
"Sphagnum cuspidatum",-136341.73675855,-162204.051390281
"Sphagnum cuspidatum",-252413.681559349,-131122.822182059
"Sphagnum cuspidatum",-137512.754840807,-166525.354980228
"Sphagnum cuspidatum",-252129.2159503,-88356.0440169832
"Sphagnum cuspidatum",-264603.089212838,-110613.633499872
"Sphagnum cuspidatum",-224318.435847686,-102674.282742857
"Sphagnum cuspidatum",-211826.301128129,-93793.5227046588
"Sphagnum cuspidatum",-252275.167219627,-91733.0467514462
"Sphagnum cuspidatum",-268345.59869331,-107451.398519015
"Sphagnum cuspidatum",-252275.167219627,-91733.0467514462
"Sphagnum cuspidatum",-214954.042596265,-87538.3410304875
"Sphagnum cuspidatum",-268345.59869331,-107451.398519015
"Sphagnum cuspidatum",-268345.59869331,-107451.398519015
"Sphagnum cuspidatum",-211826.301128129,-93793.5227046588
"Sphagnum cuspidatum",-252129.2159503,-88356.0440169832
"Sphagnum cuspidatum",-252129.2159503,-88356.0440169832
"Sphagnum cuspidatum",-264603.089212838,-110613.633499872
"Sphagnum cuspidatum",-261827.877979525,-111621.204660289
"Sphagnum cuspidatum",-265853.174701854,-109858.132946035
"Sphagnum cuspidatum",-235475.086914612,-95861.4480282443
"Sphagnum cuspidatum",-214711.489046757,-89929.3826876454
"Sphagnum cuspidatum",-268345.59869331,-107451.398519015
"Sphagnum cuspidatum",-265853.174701854,-109858.132946035
"Sphagnum cuspidatum",-258163.318724272,-106593.642873777
"Sphagnum cuspidatum",-271866.233099673,-103972.320429267
"Sphagnum cuspidatum",-252129.2159503,-88356.0440169832
"Sphagnum cuspidatum",-265853.174701854,-109858.132946035
"Sphagnum cuspidatum",-235475.086914612,-95861.4480282443
"Sphagnum cuspidatum",-268345.59869331,-107451.398519015
"Sphagnum cuspidatum",-214711.489046757,-89929.3826876454
"Sphagnum cuspidatum",-261827.877979525,-111621.204660289
"Sphagnum cuspidatum",-271866.233099673,-103972.320429267
"Sphagnum cuspidatum",-271866.233099673,-103972.320429267
"Sphagnum cuspidatum",-268345.59869331,-107451.398519015
"Sphagnum cuspidatum",-271728.439502785,-107766.141581314
"Sphagnum cuspidatum",-224318.435847686,-102674.282742857
"Sphagnum cuspidatum",-255935.119459926,-95395.2096052782
"Sphagnum cuspidatum",-211826.301128129,-93793.5227046588
"Sphagnum cuspidatum",-214711.489046757,-89929.3826876454
"Sphagnum cuspidatum",-261827.877979525,-111621.204660289
"Sphagnum cuspidatum",-214954.042596265,-87538.3410304875
"Sphagnum cuspidatum",-268345.59869331,-107451.398519015
"Sphagnum cuspidatum",-265853.174701854,-109858.132946035
"Sphagnum cuspidatum",-214954.042596265,-87538.3410304875
"Sphagnum cuspidatum",-132755.974638583,-109206.43332368
"Sphagnum cuspidatum",-268345.59869331,-107451.398519015
"Sphagnum cuspidatum",-261827.877979525,-111621.204660289
"Sphagnum cuspidatum",-271728.439502785,-107766.141581314
"Sphagnum cuspidatum",-247114.603758261,-92685.094250855
"Sphagnum cuspidatum",-224678.174145295,-95928.3461789758
"Sphagnum cuspidatum",-249460.700859913,-93074.8663248267
"Sphagnum cuspidatum",-252129.2159503,-88356.0440169832
"Sphagnum cuspidatum",-256121.721878664,-182295.250385088
"Sphagnum cuspidatum",-260611.211061598,-258355.670780952
"Sphagnum cuspidatum",-244847.771198085,-255779.547237504
"Sphagnum cuspidatum",-245725.906309768,-256426.041775564
"Sphagnum cuspidatum",-244847.771198085,-255779.547237504
"Sphagnum cuspidatum",-266735.877405209,-260865.035356672
"Sphagnum cuspidatum",-245725.906309768,-256426.041775564
"Sphagnum cuspidatum",-289447.839130709,-124192.324090762
"Sphagnum cuspidatum",-259673.561759336,-259729.272831212
"Sphagnum cuspidatum",-273019.952851076,-168087.049352703
"Sphagnum lindbergii",-39523.9620480786,117192.790758841
"Sphagnum lindbergii",-109095.692441635,185994.680580766
"Sphagnum cuspidatum",-273019.952851076,-168087.049352703
"Sphagnum lindbergii",-109095.692441635,185994.680580766
"Sphagnum cuspidatum",-259761.663606334,-168186.660461215
"Sphagnum lindbergii",-35389.5732415759,343715.371389089
"Sphagnum lindbergii",-144261.390867,291981.7053483
"Sphagnum lindbergii",-119977.445895399,333484.785847905
"Sphagnum lindbergii",-127771.73806296,187372.786634426
"Sphagnum lindbergii",-100374.400062303,300614.445786901
"Sphagnum lindbergii",-63097.0688546419,252284.827280487
"Sphagnum lindbergii",-120824.171808408,270642.404402575
"Sphagnum lindbergii",-173034.258683263,241262.34403857
"Sphagnum lindbergii",-172672.958366922,271994.043960131
"Sphagnum lindbergii",-159667.341212659,212128.656787746
"Sphagnum lindbergii",-138140.642050352,222543.959082578
"Sphagnum lindbergii",-103454.898542715,254507.090248846
"Sphagnum lindbergii",-98765.5080669947,257425.716778481
"Sphagnum lindbergii",-151212.748226101,219215.287783181
"Sphagnum lindbergii",-105036.491469867,241762.215476338
"Sphagnum lindbergii",-180611.722887211,269401.170111882
"Sphagnum lindbergii",-137902.93685832,296576.212430164
"Sphagnum lindbergii",-139626.671765028,291595.746235449
"Sphagnum lindbergii",-153380.205231952,225732.665370532
"Sphagnum lindbergii",-119363.207308239,328639.912676791
"Sphagnum lindbergii",-156557.033542293,209359.459778211
"Sphagnum lindbergii",-218076.027347511,372687.470929597
"Sphagnum lindbergii",-146896.386098804,306070.586588681
"Sphagnum lindbergii",-75271.0350364338,215846.288292825
"Sphagnum lindbergii",-110572.552676759,313045.109135535
"Sphagnum lindbergii",-134842.635614628,221666.837865877
"Sphagnum lindbergii",-151212.748226101,219215.287783181
"Sphagnum lindbergii",-114879.734475259,262183.920302435
"Sphagnum lindbergii",-146896.386098804,306070.586588681
"Sphagnum lindbergii",-139597.579555043,295512.960384523
"Sphagnum lindbergii",-153184.295468861,222790.342200194
"Sphagnum lindbergii",-124984.518682982,313049.171801705
"Sphagnum lindbergii",-109857.037692999,257456.826819368
"Sphagnum lindbergii",-91040.1486310982,250544.975020165
"Sphagnum lindbergii",-137902.93685832,296576.212430164
"Sphagnum lindbergii",-97677.0152734021,243447.903052371
"Sphagnum lindbergii",-128307.99276604,357241.144520679
"Sphagnum lindbergii",-94438.7693633018,350066.543062189
"Sphagnum lindbergii",-139597.579555043,295512.960384523
"Sphagnum lindbergii",-181846.459373726,374279.126344374
"Sphagnum lindbergii",-139626.671765028,291595.746235449
"Sphagnum lindbergii",-111598.582786909,188133.915381895
"Sphagnum lindbergii",-157696.75514509,224634.974411247
"Sphagnum lindbergii",-117666.631952305,323089.217629136
"Sphagnum lindbergii",-119977.445895399,333484.785847905
"Sphagnum lindbergii",-153184.295468861,222790.342200194
"Sphagnum lindbergii",-137711.701195605,203784.597986917
"Sphagnum lindbergii",-159667.341212659,212128.656787746
"Sphagnum lindbergii",-138140.642050352,222543.959082578
"Sphagnum lindbergii",-138140.642050352,222543.959082578
"Sphagnum lindbergii",-119363.207308239,328639.912676791
"Sphagnum lindbergii",-128307.99276604,357241.144520679
"Sphagnum lindbergii",-119363.207308239,328639.912676791
"Sphagnum lindbergii",-128307.99276604,357241.144520679
"Sphagnum lindbergii",-98818.5044976253,230461.85908019
"Sphagnum lindbergii",-143919.17209762,381771.280491775
"Sphagnum lindbergii",-218076.027347511,372687.470929597
"Sphagnum lindbergii",-158219.495463155,205243.429058835
"Sphagnum lindbergii",-156484.723685956,205992.042574567
"Sphagnum lindbergii",-139626.671765028,291595.746235449
"Sphagnum lindbergii",-146896.386098804,306070.586588681
"Sphagnum lindbergii",-118414.020119407,345690.214779885
"Sphagnum lindbergii",-98765.5080669947,257425.716778481
"Sphagnum lindbergii",-103454.898542715,254507.090248846
"Sphagnum lindbergii",-153184.295468861,222790.342200194
"Sphagnum lindbergii",-153184.295468861,222790.342200194
"Sphagnum lindbergii",-122753.829349241,196206.257287293
"Sphagnum lindbergii",-153184.295468861,222790.342200194
"Sphagnum lindbergii",-157696.75514509,224634.974411247
"Sphagnum lindbergii",-172672.958366922,271994.043960131
"Sphagnum lindbergii",-138140.642050352,222543.959082578
"Sphagnum lindbergii",-137711.701195605,203784.597986917
"Sphagnum lindbergii",-145750.189592116,217418.840195377
"Sphagnum lindbergii",-180611.722887211,269401.170111882
"Sphagnum lindbergii",-180611.722887211,269401.170111882
"Sphagnum lindbergii",-103454.898542715,254507.090248846
"Sphagnum lindbergii",-110572.552676759,313045.109135535
"Sphagnum lindbergii",-193873.371728662,272427.347359604
"Sphagnum lindbergii",-139597.579555043,295512.960384523
"Sphagnum lindbergii",-117666.631952305,323089.217629136
"Sphagnum lindbergii",-146896.386098804,306070.586588681
"Sphagnum lindbergii",-91040.1486310982,250544.975020165
"Sphagnum lindbergii",-103454.898542715,254507.090248846
"Sphagnum lindbergii",-218076.027347511,372687.470929597
"Sphagnum lindbergii",-119363.207308239,328639.912676791
"Sphagnum lindbergii",-157696.75514509,224634.974411247
"Sphagnum lindbergii",-146896.386098804,306070.586588681
"Sphagnum lindbergii",-128307.99276604,357241.144520679
"Sphagnum lindbergii",-180611.722887211,269401.170111882
"Sphagnum lindbergii",-137340.776851082,206861.572652328
"Sphagnum lindbergii",-74566.6665213235,226923.200735865
"Sphagnum lindbergii",-156557.033542293,209359.459778211
"Sphagnum lindbergii",-193873.371728662,272427.347359604
"Sphagnum lindbergii",-75271.0350364338,215846.288292825
"Sphagnum lindbergii",-132824.363589801,327864.946739161
"Sphagnum lindbergii",-173034.258683263,241262.34403857
"Sphagnum lindbergii",-143239.893948357,218345.088602556
"Sphagnum lindbergii",-158219.495463155,205243.429058835
"Sphagnum lindbergii",-74566.6665213235,226923.200735865
"Sphagnum lindbergii",-94438.7693633018,350066.543062189
"Sphagnum lindbergii",-98765.5080669947,257425.716778481
"Sphagnum lindbergii",-200342.325387718,377758.400550982
"Sphagnum lindbergii",-137711.701195605,203784.597986917
"Sphagnum lindbergii",-181846.459373726,374279.126344374
"Sphagnum lindbergii",-117666.631952305,323089.217629136
"Sphagnum lindbergii",-156484.723685956,205992.042574567
"Sphagnum lindbergii",-151212.748226101,219215.287783181
"Sphagnum lindbergii",-143239.893948357,218345.088602556
"Sphagnum lindbergii",-103454.898542715,254507.090248846
"Sphagnum lindbergii",-153184.295468861,222790.342200194
"Sphagnum lindbergii",-75271.0350364338,215846.288292825
"Sphagnum lindbergii",-119977.445895399,333484.785847905
"Sphagnum lindbergii",-156484.723685956,205992.042574567
"Sphagnum lindbergii",-137902.93685832,296576.212430164
"Sphagnum lindbergii",-94187.3056569107,300833.204603788
"Sphagnum lindbergii",-128307.99276604,357241.144520679
"Sphagnum lindbergii",-218076.027347511,372687.470929597
"Sphagnum lindbergii",-156484.723685956,205992.042574567
"Sphagnum lindbergii",-145750.189592116,217418.840195377
"Sphagnum lindbergii",-132824.363589801,327864.946739161
"Sphagnum lindbergii",-117666.631952305,323089.217629136
"Sphagnum lindbergii",-143239.893948357,218345.088602556
"Sphagnum lindbergii",-158219.495463155,205243.429058835
"Sphagnum lindbergii",-137711.701195605,203784.597986917
"Sphagnum lindbergii",-118414.020119407,345690.214779885
"Sphagnum lindbergii",-119363.207308239,328639.912676791
"Sphagnum lindbergii",-181846.459373726,374279.126344374
"Sphagnum lindbergii",-120073.293493584,201864.954001306
"Sphagnum lindbergii",-113128.086943523,221966.893099485
"Sphagnum lindbergii",-163558.915794326,368219.163018496
"Sphagnum lindbergii",-132824.363589801,327864.946739161
"Sphagnum lindbergii",-156557.033542293,209359.459778211
"Sphagnum lindbergii",-98765.5080669947,257425.716778481
"Sphagnum lindbergii",-119363.207308239,328639.912676791
"Sphagnum lindbergii",-193873.371728662,272427.347359604
"Sphagnum lindbergii",-144261.390867,291981.7053483
"Sphagnum lindbergii",-151212.748226101,219215.287783181
"Sphagnum lindbergii",-157555.149671864,208430.309638166
"Sphagnum lindbergii",-120989.884203012,351986.397468398
"Sphagnum lindbergii",-199788.586497232,375027.615459176
"Sphagnum lindbergii",-157555.149671864,208430.309638166
"Sphagnum lindbergii",-137741.121305714,286049.044656884
"Sphagnum lindbergii",-137902.93685832,296576.212430164
"Sphagnum lindbergii",-112904.979701546,186975.684127653
"Sphagnum lindbergii",-147474.594982134,286649.051325452
"Sphagnum lindbergii",-120824.171808408,270642.404402575
"Sphagnum lindbergii",-153184.295468861,222790.342200194
"Sphagnum lindbergii",-119363.207308239,328639.912676791
"Sphagnum lindbergii",-94187.3056569107,300833.204603788
"Sphagnum lindbergii",-157696.75514509,224634.974411247
"Sphagnum lindbergii",-153184.295468861,222790.342200194
"Sphagnum lindbergii",-180611.722887211,269401.170111882
"Sphagnum lindbergii",-137902.93685832,296576.212430164
